Tasty,miscellany food,Lineal,https://cdn-icons-png.flaticon.com/512/6708/6708136.png,"mouth,tasty,delicious,miscellaneous,tongue"
Walnut,miscellany food,Lineal,https://cdn-icons-png.flaticon.com/512/6708/6708115.png,"walnut,food and restaurant,organic,vegan,vegetarian,nut,snack,food"
Fresh,miscellany food,Lineal,https://cdn-icons-png.flaticon.com/512/6708/6708132.png,"fresh,miscellaneous,label,badge,product"
Brownie,miscellany food,Lineal,https://cdn-icons-png.flaticon.com/512/6708/6708102.png,"sweet,brownie,food and restaurant,dessert,bakery,chocolate,hot,ice cream,cold"
Caramel,miscellany food,Lineal,https://cdn-icons-png.flaticon.com/512/6708/6708121.png,"food and restaurant,caramel,liquid,drop,sweet"
Electric service,electric car,Lineal,https://cdn-icons-png.flaticon.com/512/6707/6707287.png,"electric service,transportation,system,car"
Performance,electric car,Lineal,https://cdn-icons-png.flaticon.com/512/6707/6707299.png,"better,performance,miscellaneous,check"
Maintenance,electric car,Lineal,https://cdn-icons-png.flaticon.com/512/6707/6707223.png,"criteria,technical Support,maintenance,transportation,clipboard,report"
No fuel,electric car,Lineal,https://cdn-icons-png.flaticon.com/512/6707/6707200.png,"no fossil fuels,sustainable,ecology and environment,sustainability,fossil fuels,not accepted,not allowed,recycling,signaling,forbidden"
Car key,electric car,Lineal,https://cdn-icons-png.flaticon.com/512/6707/6707237.png,"car key,transportation,wifi,security,lock,vehicle"
Camera,photography,Lineal,https://cdn-icons-png.flaticon.com/512/6704/6704668.png,"switch camera,reverse,camera,features,ui,electronics,electronic,mobile phone,turn,picture,photo"
Add,photography,Lineal,https://cdn-icons-png.flaticon.com/512/6704/6704751.png,"photo,ui,gallery,image,add,interface,picture"
Camera flash,photography,Lineal,https://cdn-icons-png.flaticon.com/512/6704/6704762.png,"camera flash,electronics,device,photography,photo,technology"
Camera roll,photography,Lineal,https://cdn-icons-png.flaticon.com/512/6704/6704756.png,"analog,camera roll,film roll,hobbies and free time,photograph,photo camera,entertainment,photography,film,camera"
Download,photography,Lineal,https://cdn-icons-png.flaticon.com/512/6704/6704759.png,"ui,electronics,direct download,image,download,photography,landscape,interface,picture,photo"
Communication,happiness,Lineal,https://cdn-icons-png.flaticon.com/512/6703/6703744.png,"emoji,speak,smileys,speaking,chatting,communications,chat,speech,speech bubble,talk,talking,emoticon,communication"
Communication,happiness,Lineal,https://cdn-icons-png.flaticon.com/512/6703/6703717.png,"heart,positive review,feedback,rating,communications,comment,bubble speech,love,marketing,message,communication"
Watching,happiness,Lineal,https://cdn-icons-png.flaticon.com/512/6703/6703751.png,"video,watching tv,music and multimedia,media player,play button,video player,watching,electronics,film,movie,multimedia,people"
Love,happiness,Lineal,https://cdn-icons-png.flaticon.com/512/6703/6703642.png,"valentines day,cupid,bow,heart,cupid bow,love and romance,relationship,love"
Chocolate bar,happiness,Lineal,https://cdn-icons-png.flaticon.com/512/6703/6703644.png,"food and restaurant,chocolate bar,dessert,sweet,snack"
Salary,calendar,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702646.png,"installment plan,payroll,payment day,time and date,business and finance,salary,coin,dollar,calendar,money"
2022,calendar,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702839.png,"2022,time and date,romantic date,schedule,organization,calendar"
Celebration,calendar,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702595.png,"birthday and party,time and date,events,celebration,schedule,calendar"
Teacher,calendar,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702598.png,"time and date,events,teacher,schedule,education,calendar"
Tv,calendar,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702601.png,"time and date,tv,events,electronic,schedule,calendar"
Uniform,hospital,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702270.png,"uniform,shirt,doctor,fashion,clothes,medical"
Heart,hospital,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702236.png,"healthcare and medical,heart,health,cross"
Ambulance,hospital,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702266.png,"ambulance,hospital,healthcare and medical,emergency,vehicle,transport"
Medicine,hospital,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702162.png,"pill,healthcare and medical,capsule,remedy,medicine,healthy"
Hospital,hospital,Lineal,https://cdn-icons-png.flaticon.com/512/6702/6702076.png,"traffic sign,letter h,signaling,hospital"
Long hair,hairdressing,Lineal,https://cdn-icons-png.flaticon.com/512/6694/6694155.png,"long hair,wig,beauty,brown hair,hair salon,woman,mannequin,hairdresser"
Donation,hairdressing,Lineal,https://cdn-icons-png.flaticon.com/512/6694/6694108.png,"braid,beauty,donation,hair,hairdresser"
Gloves,hairdressing,Lineal,https://cdn-icons-png.flaticon.com/512/6694/6694037.png,"hand protection,latex,fashion,gloves,rubber"
Short hair,hairdressing,Lineal,https://cdn-icons-png.flaticon.com/512/6694/6694153.png,"short hair,hair salon,blonde,wig,beauty,woman,mannequin,hairdresser"
Nails,hairdressing,Lineal,https://cdn-icons-png.flaticon.com/512/6694/6694160.png,"grooming,manicure,beauty,nails,design,art"
Rna,vaccine development,Lineal,https://cdn-icons-png.flaticon.com/512/6688/6688310.png,"rna,ribonucleic acid,healthcare and medical,genetics,biology,science"
Tetanus,vaccine development,Lineal,https://cdn-icons-png.flaticon.com/512/6688/6688395.png,"feet,healthcare and medical,foot,nail"
Vaccine,vaccine development,Lineal,https://cdn-icons-png.flaticon.com/512/6688/6688377.png,"vaccine,immunization,kid and baby,healthcare and medical,vaccination,syringe,child"
Patient,vaccine development,Lineal,https://cdn-icons-png.flaticon.com/512/6688/6688490.png,"immunization,healthcare and medical,insurance,patient,safety,security"
Immunity,vaccine development,Lineal,https://cdn-icons-png.flaticon.com/512/6688/6688334.png,"healthcare and medical,immune system,immunity,protection,health,shield"
Lucky bag,chinese lion dance,Lineal,https://cdn-icons-png.flaticon.com/512/6674/6674051.png,"lucky bag,pouch,cultures,traditional,fortune,chinese"
Coins,chinese lion dance,Lineal,https://cdn-icons-png.flaticon.com/512/6674/6674360.png,"coin,money,coins,business and finance,amulet,ancient,gold,cash,chinese"
Oranges,chinese lion dance,Lineal,https://cdn-icons-png.flaticon.com/512/6673/6673890.png,"food and restaurant,oranges,vegan,healthy food,vegetarian,fruit"
Carp fish,chinese lion dance,Lineal,https://cdn-icons-png.flaticon.com/512/6673/6673896.png,"koi fish,carp fish,cultures,japanese,chinese,animals"
Noodles,chinese lion dance,Lineal,https://cdn-icons-png.flaticon.com/512/6673/6673904.png,"food and restaurant,asian food,chinese food,noodles,meal,chopsticks,bowl"
Recording,podcast,Lineal,https://cdn-icons-png.flaticon.com/512/6668/6668275.png,"radio,music and multimedia,voice recording,entertainment,recording,electronics,communications,micro,microphone,technology"
Audio book,podcast,Lineal,https://cdn-icons-png.flaticon.com/512/6668/6668265.png,"audiobook,audio book,course,online learning,educational book,education,sound,play"
Podcast,podcast,Lineal,https://cdn-icons-png.flaticon.com/512/6668/6668346.png,"podcast,shapes and symbols,supra icons,concentric,pole,tower,circles,interface,symbol,signal,sign"
Antenna,podcast,Lineal,https://cdn-icons-png.flaticon.com/512/6668/6668371.png,"access point,Broadcast,radio antenna,wireless connectivity,satellite,parabolic,antenna,coverage,electronics,communications"
Podcast,podcast,Lineal,https://cdn-icons-png.flaticon.com/512/6668/6668358.png,"podcast,feedback,rating,audio,communications,marketing,microphone,star,radio,favorite"
Foil,fencing,Lineal,https://cdn-icons-png.flaticon.com/512/6666/6666030.png,"sport equipment,sports and competition,foil,Sabre,olympic games,fencing"
Medal,fencing,Lineal,https://cdn-icons-png.flaticon.com/512/6666/6666133.png,"2,sports and competition,silver,champion,second,winner,medal"
Mask cord,fencing,Lineal,https://cdn-icons-png.flaticon.com/512/6666/6666096.png,"mask cord,sports and competition,fencing,equipment,sport"
Fencing mask,fencing,Lineal,https://cdn-icons-png.flaticon.com/512/6666/6666078.png,"fencing mask,sport equipment,fencer,sports and competition,protection"
Score,fencing,Lineal,https://cdn-icons-png.flaticon.com/512/6666/6666033.png,"score,time and date,team sports,gaming,competition,number,time"
Snake,chinese zodiac,Lineal,https://cdn-icons-png.flaticon.com/512/6665/6665714.png,"chinese zodiac,cultures,shapes and symbols,snake,character,symbol,animals"
Snake,chinese zodiac,Lineal,https://cdn-icons-png.flaticon.com/512/6665/6665718.png,"snake,wildlife,reptile,wild,animals"
Pig,chinese zodiac,Lineal,https://cdn-icons-png.flaticon.com/512/6665/6665721.png,"chinese zodiac,cultures,shapes and symbols,character,pig,symbol,animals"
Pig,chinese zodiac,Lineal,https://cdn-icons-png.flaticon.com/512/6665/6665724.png,"pork,mammal,pig,animals"
Rooster,chinese zodiac,Lineal,https://cdn-icons-png.flaticon.com/512/6665/6665728.png,"chinese zodiac,cultures,shapes and symbols,rooster,character,symbol,animals"
Counter,carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6664/6664068.png,"counter,box office,ticket office,commerce and shopping,architecture and city,Booth,stand,entrance,entertainment"
Fortune teller,carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6664/6664055.png,"fortune teller,magic ball,cultures,crystal ball,witchcraft,entertainment,magical,halloween,witch"
Circus tent,carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6664/6664058.png,"circus tent,funfair,entertainment,show"
Unicycle,carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6664/6664061.png,"monocycle,unicycle,transportation,fun,circus,entertainment,wheel,ride"
Circus,carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6664/6664065.png,"fairground,circus,entertainment,platform,show"
Man,urban tribes,Lineal,https://cdn-icons-png.flaticon.com/512/6659/6659349.png,"vandalism,user,avatar,man"
Punk,urban tribes,Lineal,https://cdn-icons-png.flaticon.com/512/6659/6659212.png,"caucasian,punk,user,avatar,man"
Punk,urban tribes,Lineal,https://cdn-icons-png.flaticon.com/512/6659/6659215.png,"caucasian,punk,user,woman,avatar"
Trap,urban tribes,Lineal,https://cdn-icons-png.flaticon.com/512/6659/6659218.png,"trap,afro,user,avatar,man"
Trap,urban tribes,Lineal,https://cdn-icons-png.flaticon.com/512/6659/6659221.png,"trap,afro,user,woman,avatar"
Skin cancer,world cancer day,Lineal,https://cdn-icons-png.flaticon.com/512/6658/6658965.png,"melanoma,skin cancer,tumor,healthcare and medical,illness,disease"
Liver,world cancer day,Lineal,https://cdn-icons-png.flaticon.com/512/6659/6659030.png,"liver,tumor,healthcare and medical,illness,organ,disease,cell,cancer"
Herbal treatment,world cancer day,Lineal,https://cdn-icons-png.flaticon.com/512/6658/6658900.png,"herbal treatment,healthcare and medical,pestle,mortar,bowl"
Cell,world cancer day,Lineal,https://cdn-icons-png.flaticon.com/512/6658/6658906.png,"cancer cell,tumor,healthcare and medical,bacteria,virus,cell"
Bone,world cancer day,Lineal,https://cdn-icons-png.flaticon.com/512/6659/6659036.png,"cancer,cancer cell,tumor,healthcare and medical,bone"
Phantom of the opera,venetian carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6654/6654415.png,"phantom of the opera,birthday and party,carnival mask,eye mask,accessory,carnival,celebration,costume,mask,party"
Gondola,venetian carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6654/6654503.png,"venice,italy,venetian,transportation,gondola,boat,river,transport"
Plague doctor,venetian carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6654/6654585.png,"plague doctor,plague,birthday and party,masquerade,festival,carnival mask,carnival,celebration,costume,doctor,mask"
Carnival mask,venetian carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6654/6654303.png,"birthday and party,carnival mask,eye mask,accessory,carnival,celebration,costume,party"
Jester hat,venetian carnival,Lineal,https://cdn-icons-png.flaticon.com/512/6654/6654308.png,"jester hat,joker hat,costume party,birthday and party,joker,buffoon,jester,carnival,circus,clown,fashion,hat"
Top up,betting,Lineal,https://cdn-icons-png.flaticon.com/512/6645/6645460.png,"top up,deposit,business and finance,cash,wallet,pay,bill,money"
Spinning wheel,betting,Lineal,https://cdn-icons-png.flaticon.com/512/6645/6645381.png,"spinning wheel,spin,lucky,fortune wheel,roulette,fortune,gaming,casino,entertainment"
Money,betting,Lineal,https://cdn-icons-png.flaticon.com/512/6645/6645448.png,"debt,pay,money,borrow,business and finance,loan"
Horse,betting,Lineal,https://cdn-icons-png.flaticon.com/512/6645/6645394.png,"betting,gaming,banknote,horse,money,game"
Token,betting,Lineal,https://cdn-icons-png.flaticon.com/512/6645/6645426.png,"token,Bet,gambling,gaming,casino"
Image,seo and sem,Lineal,https://cdn-icons-png.flaticon.com/512/6642/6642304.png,"www,ui,seo and web,url,browser,html,image,page,search,internet,web"
Pie chart,seo and sem,Lineal,https://cdn-icons-png.flaticon.com/512/6642/6642293.png,"market size,business and finance,stats,pie chart,presentation,statistics,graph,laptop,computer"
Hashtag,seo and sem,Lineal,https://cdn-icons-png.flaticon.com/512/6642/6642327.png,"hashtag,ui,shapes and symbols,tag,interface,symbol"
Marketing plan,seo and sem,Lineal,https://cdn-icons-png.flaticon.com/512/6642/6642302.png,"project plan,marketing plan,marketing strategy,business and finance,sports and competition,tactical,tactics,strategic plan,plan,marketing"
Mail,seo and sem,Lineal,https://cdn-icons-png.flaticon.com/512/6642/6642291.png,"email,world,seo and web,earth globe,wireless internet,earth grid,globe grid,worldwide,communications,mail,interface,multimedia,grid,signs,internet,globe,web"
80,eighties,Lineal,https://cdn-icons-png.flaticon.com/512/6629/6629843.png,"80,eighties,eighty,shapes and symbols,number"
Tracksuit,eighties,Lineal,https://cdn-icons-png.flaticon.com/512/6629/6629978.png,"tracksuit,garment,Outfit,pants,sportive,clothing,fashion"
Drug,eighties,Lineal,https://cdn-icons-png.flaticon.com/512/6629/6629951.png,"lsd,narcotics,addiction,miscellaneous,tongue,drug,mouth"
Ping pong,eighties,Lineal,https://cdn-icons-png.flaticon.com/512/6629/6629898.png,"paddle,table tennis,sports and competition,ping pong,ball,play"
Sun glasses,eighties,Lineal,https://cdn-icons-png.flaticon.com/512/6629/6629832.png,"sunglasses,accessory,sun glasses,vision,fashion"
Ufo,ufo and aliens,Lineal,https://cdn-icons-png.flaticon.com/512/6626/6626157.png,"Science fiction,miscellaneous,ufo,spaceship,transportation,extraterrestrial,aliens"
Ufo,ufo and aliens,Lineal,https://cdn-icons-png.flaticon.com/512/6626/6626202.png,"Science fiction,miscellaneous,ufo,spaceship,extraterrestrial,aliens,transport,monitor,computer"
Abduction,ufo and aliens,Lineal,https://cdn-icons-png.flaticon.com/512/6626/6626182.png,"house,miscellaneous,abducting,ufo,spaceship,abduction,transportation,alien,space"
Mutant,ufo and aliens,Lineal,https://cdn-icons-png.flaticon.com/512/6626/6626032.png,"mutant,miscellaneous,robot,aliens,animals,dog"
Alien,ufo and aliens,Lineal,https://cdn-icons-png.flaticon.com/512/6626/6626037.png,"Science fiction,miscellaneous,ufo,transportation,extraterrestrial,alien"
Car,valentines day,Lineal,https://cdn-icons-png.flaticon.com/512/6612/6612389.png,"just married,wedding car,transportation,marriage,heart,love,car"
Cup,valentines day,Lineal,https://cdn-icons-png.flaticon.com/512/6612/6612415.png,"food and restaurant,romantic,beverage,couple,date,double,heart,drink,cup"
Chocolate box,valentines day,Lineal,https://cdn-icons-png.flaticon.com/512/6612/6612338.png,"love and romance,chocolate box,valentines day,heart shaped,dessert,sweet,food"
Heart,valentines day,Lineal,https://cdn-icons-png.flaticon.com/512/6612/6612358.png,"love and romance,valentines day,relationship,romantic,romance,heart,love"
Flame,valentines day,Lineal,https://cdn-icons-png.flaticon.com/512/6612/6612263.png,"love and romance,flame,passion,heart,love,shape"
Balance ball,physiotherapy,Lineal,https://cdn-icons-png.flaticon.com/512/6610/6610674.png,"gym ball,balance ball,healthcare and medical,wellness,fitness,exercise,healthy"
Broken hand,physiotherapy,Lineal,https://cdn-icons-png.flaticon.com/512/6610/6610661.png,"broken hand,healthcare and medical,hands and gestures,anatomy,body parts,bandage,hand,healthcare,health,medical"
Electrode,physiotherapy,Lineal,https://cdn-icons-png.flaticon.com/512/6610/6610695.png,"electrode,healthcare and medical,hospital,doctor,medical,tool"
Acupuncture,physiotherapy,Lineal,https://cdn-icons-png.flaticon.com/512/6610/6610473.png,"healthcare and medical,wellness,acupuncture,body,medicine"
Pulse oximeter,physiotherapy,Lineal,https://cdn-icons-png.flaticon.com/512/6610/6610933.png,"oximeter,cardiology,pulse oximeter,healthcare and medical,diagnosis,monitoring,oxygen,pulse,health,medical"
Molecule,genetic,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609821.png,"organism,dna,amino acids,healthcare and medical,genetical,cells,genetic,biology,structure,education,chemistry,science,molecule,medical"
Accuracy,genetic,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609899.png,"accuracy,healthcare and medical,scientific,biological,genetics,biology,dna,education"
Nucleotide,genetic,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609806.png,"rna,healthcare and medical,organic,dna,molecule"
Cell,genetic,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609905.png,"cell,healthcare and medical,organism,Microscopic,Nucleus,genetic,chromosome,genetics,laboratory,biology,science"
Dna,genetic,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609809.png,"manipulation,genetic modification,healthcare and medical,care,dna,structure,education,hands"
Propylene glycol,vaping,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609536.png,"propylene glycol,vaping,compound,electronic cigarette,miscellaneous,chemical,liquid,unhealthy"
Apple,vaping,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609517.png,"flavor,vape,miscellaneous,flavour,bottle,apple"
Vaping,vaping,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609469.png,"vaping,electronic cigar,vaper,vaporizer,vape,electronic cigarette,miscellaneous,electronic device"
Vape,vaping,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609550.png,"vaper,vaping,electronic cigar,vaporizer,vape,electronic cigarette,miscellaneous,electronic device"
Coil,vaping,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609495.png,"coil,vape,air flow,miscellaneous,equipment,tank,electronics,pen"
2,deaf alphabet,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609388.png,"2,hand,hands and gestures,deaf,communications,language,gesture,letter,sign"
3,deaf alphabet,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609390.png,"3,hands and gestures,deaf,communications,language,gesture,hand,letter,sign"
1,deaf alphabet,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609386.png,"hands and gestures,1,deaf,communications,language,gesture,hand,letter,sign"
V,deaf alphabet,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609369.png,"v,hands and gestures,deaf,communications,language,gesture,hand,letter,sign"
4,deaf alphabet,Lineal,https://cdn-icons-png.flaticon.com/512/6609/6609392.png,"4,hands and gestures,deaf,communications,language,gesture,hand,letter,sign"
Good vibes,friendship,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600855.png,"hands and gestures,hand gesture,heart"
Diary,friendship,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600917.png,"personal,education,diary,heart,key"
Greeting,friendship,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600814.png,"greeting,friendship,hands and gestures,hand gesture,heart"
Add contact,friendship,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600910.png,"signup,create account,add contact,ui,add user,plus sign,social media"
Fist bump,friendship,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600801.png,"fist bump,ally,empowerment,hands and gestures,greet,hands,gesture"
Metronome,music instruments,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600656.png,"beat,music and multimedia,metronome,Tempo,rhythm,music"
Harmonica,music instruments,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600720.png,"harmonica,music and multimedia,musical instrument,music"
Gong,music instruments,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600723.png,"music and multimedia,percussion instrument,gong,oriental,chinese,music"
Cymbals,music instruments,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600631.png,"cymbal,music and multimedia,percussion instrument,musical instrument,orchestra,cymbals,drums,music"
Saxophone,music instruments,Lineal,https://cdn-icons-png.flaticon.com/512/6600/6600634.png,"Jazz,music and multimedia,sax,wind instrument,musical instrument,saxophone,music"
Consumer,human rights,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597860.png,"consumer,commerce and shopping,shopping cart,customer"
Freedom of speech,human rights,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597911.png,"freedom of speech,activism,civil rights,human rights,vindication,protest,communications,hand"
Peace,human rights,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597932.png,"magnifier,loupe,pacifism,miscellaneous,magnifying glass,peace"
Human rights,human rights,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597899.png,"convention,human rights,files and folders,document,file"
Civil rights,human rights,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597908.png,"civil rights,activism,human rights,vindication,manifestation,protest,people"
Cheater,corruption,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597657.png,"cheater,swindler,fraud,trickster,beguile,user,man"
Anti corruption,corruption,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597541.png,"anti corruption,honesty,fraud,illegal,corruption,business and finance,money"
Trap,corruption,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597626.png,"bankruptcy,business and finance,trap,banking,dollar,money"
Leakage,corruption,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597597.png,"fraud,leakage,corruption,business and finance,data,online,lock,money,computer"
Greedy,corruption,Lineal,https://cdn-icons-png.flaticon.com/512/6597/6597671.png,"greedy,business and finance,gambling,user,money"
Epochal dress,costume party,Lineal,https://cdn-icons-png.flaticon.com/512/6596/6596873.png,"epochal dress,middle ages,traditional,long dress,medieval,fashion,clothes"
Minstrel,costume party,Lineal,https://cdn-icons-png.flaticon.com/512/6596/6596757.png,"birthday and party,carnival,costume,hat,party"
Kimono,costume party,Lineal,https://cdn-icons-png.flaticon.com/512/6596/6596722.png,"sport,kimono,martial arts,karate,competition,fashion,exercise"
Armor,costume party,Lineal,https://cdn-icons-png.flaticon.com/512/6596/6596866.png,"armor,breastplate,armour,miscellaneous,knight,warrior,costume,protection,medieval"
Feather,costume party,Lineal,https://cdn-icons-png.flaticon.com/512/6596/6596697.png,"birthday and party,indian,carnival,costume,feather,native,party"
Gastronomy,croatia,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590700.png,"gastronomy,croatian,dalmatian,food and restaurant,traditional,dish"
Shrimp,croatia,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590706.png,"Shrimp,food and restaurant,sea life,crustacean,seafood,animals"
Goulash,croatia,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590685.png,"goulash,food and restaurant,hungary,traditional,dish"
Truffle,croatia,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590670.png,"truffle,food and restaurant,Fungi,food"
Moreska,croatia,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590620.png,"sword dance,moreska,croatian,cultures,traditional,clothing,dress,fashion"
Cheers,bar,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590157.png,"drink,food and restaurant,celebration,cheers,toast,glass"
Waiter,bar,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590171.png,"professions and jobs,waiter,job,user,bar,woman,avatar"
Martini,bar,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590028.png,"food and restaurant,pub,beverage,martini,alcohol,cocktail,bar,glass,drink"
Mic,bar,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590032.png,"music and multimedia,karaoke,mic,sing,song,music"
Barrel,bar,Lineal,https://cdn-icons-png.flaticon.com/512/6590/6590034.png,"food and restaurant,wooden,barrel,beer,wine,drink"
Child,children protection,Lineal,https://cdn-icons-png.flaticon.com/512/6589/6589394.png,"child,custody,kid and baby,children,kid,safe,protect,protection,hand"
Calendar,children protection,Lineal,https://cdn-icons-png.flaticon.com/512/6589/6589132.png,"born,time and date,kid,event,schedule,date,birthday,calendar"
Disabled,children protection,Lineal,https://cdn-icons-png.flaticon.com/512/6589/6589418.png,"kid and baby,disabled,kid,wheelchair,protection,child,hand"
Kid,children protection,Lineal,https://cdn-icons-png.flaticon.com/512/6589/6589250.png,"insurance,kid,protection,baby,security,shield"
Family,children protection,Lineal,https://cdn-icons-png.flaticon.com/512/6589/6589426.png,"parents,kid and baby,kid,family,child,love"
Phosphate free,product labels,Lineal,https://cdn-icons-png.flaticon.com/512/6588/6588869.png,"phosphate free,label,signaling,badge,product,tag,sign"
Paraben free,product labels,Lineal,https://cdn-icons-png.flaticon.com/512/6588/6588866.png,"paraben free,label,signaling,badge,product,tag,sign"
Gmp,product labels,Lineal,https://cdn-icons-png.flaticon.com/512/6588/6588917.png,"gmp,label,signaling,badge,product,tag,sign"
Bio,product labels,Lineal,https://cdn-icons-png.flaticon.com/512/6588/6588922.png,"bio,label,signaling,badge,product,tag,sign"
Artificial flavor,product labels,Lineal,https://cdn-icons-png.flaticon.com/512/6588/6588876.png,"artificial flavor,label,signaling,badge,product,tag,sign"
Toque,restaurant,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587194.png,"toque,uniform,fashion,chef,hat"
Wc,restaurant,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587323.png,"wc,signaling,male,female,symbol,sign"
Soup,restaurant,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587312.png,"hot food,soup,food and restaurant,meal,bowl"
Salt and pepper,restaurant,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587370.png,"food and restaurant,salt and pepper,kitchenware,seasoning,spices,salt shaker,cooking"
Food tray,restaurant,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587336.png,"cooking time,preparation,clock,food tray,food and restaurant,cloche,meal,timer"
Intrusion,surveillance,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587105.png,"intrusion,face id,biometric recognition,biometric identification,face scan,alert,security"
Facial recognition,surveillance,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587098.png,"facial recognition,face id,biometric identification,face scan,user,security"
Security,surveillance,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587070.png,"24 hours,protected,protection,security,shield"
Eye scanner,surveillance,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587108.png,"retinal scanner,biometric recognition,eye scanner,biometric identification,eye scan,security"
Parking,surveillance,Lineal,https://cdn-icons-png.flaticon.com/512/6587/6587124.png,"cctv camera,surveillance,video recorder,transportation,video camera,electronics,parking,security,car,technology"
Piercing,piercing,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586826.png,"piercing,captive,accesory,earring,jewel,ring,jewelry,fashion"
Dilator,piercing,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586886.png,"ear dilator,dilator,piercing,earring,jewelry,fashion,accesories"
Piercing,piercing,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586816.png,"piercing,jewelry,accesory,earring,jewel,ring,fashion"
Diploma,piercing,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586857.png,"license,certificate,degree,certification,education,diploma,document"
Piercing,piercing,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586891.png,"piercing,accesory,earring,jewel,mouth,jewelry,fashion"
Lack of water,africa,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586657.png,"lack of water,water drops,save water,ecology and environment,care,protection,hand"
Pyramid,africa,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586699.png,"cultures,architecture and city,ancient egypt,landmark,egyptian,pyramid,monument"
Home,africa,Lineal,https://cdn-icons-png.flaticon.com/512/6586/6586532.png,"architecture and city,african,traditional,house,home,building"
